Transaction_ID,Order_ID,Revenue,Profit,Discount
T02846,O02846,9485,1899.74,0.16
T02847,O02847,7638,3316.84,0.07
T02848,O02848,3889,590.86,0.19
T02849,O02849,4365,940.49,0.01
T02850,O02850,7955,2860.51,0.15
T02851,O02851,1039,266.93,0.06
T02852,O02852,3601,1437.76,0.18
T02853,O02853,2979,455.72,0.16
T02854,O02854,4619,906.69,0.02
T02855,O02855,7050,2790.26,0.15
T02856,O02856,2669,856.63,0.08
T02857,O02857,6724,1149.23,0.05
T02858,O02858,3940,634.6,0.18
T02859,O02859,872,370.55,0.03
T02860,O02860,1995,450.28,0.03
T02861,O02861,2392,579.52,0.1
T02862,O02862,9721,2401.31,0.17
T02863,O02863,3865,609.86,0.14
T02864,O02864,3597,1239.62,0.13
T02865,O02865,8448,3669.64,0.06
T02866,O02866,5720,2152.13,0.12
T02867,O02867,6880,2873.4,0.03
T02868,O02868,8020,1928.72,0.04
T02869,O02869,3277,1106.43,0.18
T02870,O02870,2467,723.35,0.18
T02871,O02871,6546,2120.39,0.08
T02872,O02872,890,355.47,0.04
T02873,O02873,3172,958.08,0.01
T02874,O02874,6449,2690.93,0.02
T02875,O02875,8892,1450.06,0.02
T02876,O02876,5737,1421.32,0.19
T02877,O02877,6984,1718.36,0.06
T02878,O02878,3074,576.55,0.17
T02879,O02879,9270,1816.2,0.14
T02880,O02880,9415,3269.51,0.08
T02881,O02881,3132,779.13,0.19
T02882,O02882,5351,1633.32,0.13
T02883,O02883,5927,1368.78,0.13
T02884,O02884,6218,1216.47,0.11
T02885,O02885,4918,1407.64,0.17
T02886,O02886,9635,3660.21,0.17
T02887,O02887,5541,2365.9,0.08
T02888,O02888,921,155.85,0.04
T02889,O02889,3452,1120.88,0.16
T02890,O02890,8310,2530.01,0.04
T02891,O02891,1522,559.36,0.01
T02892,O02892,4428,1850.1,0.15
T02893,O02893,1099,417.5,0.11
T02894,O02894,1927,362.14,0.05
T02895,O02895,5547,930.85,0.16
T02896,O02896,714,107.46,0.04
T02897,O02897,6775,2482.25,0.06
T02898,O02898,8310,1281.91,0.18
T02899,O02899,6386,2445.4,0.01
T02900,O02900,6490,2062.93,0.01
T02901,O02901,5305,1794.7,0.06
T02902,O02902,6665,1630.53,0.04
T02903,O02903,2324,498.5,0.1
T02904,O02904,7948,1664.99,0.1
T02905,O02905,4927,1697.31,0.01
T02906,O02906,3449,596.36,0.19
T02907,O02907,7270,2535.66,0.04
T02908,O02908,8947,2172.74,0.04
T02909,O02909,7317,2651.11,0.18
T02910,O02910,6499,2470.67,0.07
T02911,O02911,5035,1856.1,0.06
T02912,O02912,3268,859.15,0.19
T02913,O02913,2063,315.18,0.02
T02914,O02914,2245,948.26,0.17
T02915,O02915,4315,1419.11,0.08
T02916,O02916,4592,1885.83,0.15
T02917,O02917,5633,2446.85,0.19
T02918,O02918,3400,1170.62,0.16
T02919,O02919,2048,307.99,0.02
T02920,O02920,9885,3748.26,0.2
T02921,O02921,7145,1248.52,0.2
T02922,O02922,3277,669.54,0.05
T02923,O02923,714,175.3,0.05
T02924,O02924,6746,2286.69,0.05
T02925,O02925,4062,1524.87,0.13
T02926,O02926,4513,1666.73,0.02
T02927,O02927,9621,2575.48,0.0
T02928,O02928,3294,1180.89,0.02
T02929,O02929,960,183.9,0.03
T02930,O02930,7089,2428.85,0.02
T02931,O02931,9055,3247.42,0.03
T02932,O02932,7324,3123.36,0.11
T02933,O02933,9311,3993.18,0.14
T02934,O02934,1960,753.36,0.02
T02935,O02935,1214,325.05,0.02
T02936,O02936,2893,756.54,0.1
T02937,O02937,4859,1652.31,0.05
T02938,O02938,1304,384.46,0.13
T02939,O02939,9372,1665.03,0.05
T02940,O02940,3078,978.02,0.07
T02941,O02941,9312,1872.08,0.19
T02942,O02942,5822,1785.38,0.17
T02943,O02943,1326,310.53,0.16
T02944,O02944,3810,1211.9,0.07
T02945,O02945,6368,2203.75,0.16
T02946,O02946,6912,1608.5,0.13
T02947,O02947,1275,300.66,0.05
T02948,O02948,6120,1462.39,0.09
T02949,O02949,5027,1717.29,0.08
T02950,O02950,876,284.23,0.13
T02951,O02951,3891,1266.23,0.14
T02952,O02952,3947,787.63,0.07
T02953,O02953,7487,2541.38,0.01
T02954,O02954,4490,1405.66,0.17
T02955,O02955,8059,2579.63,0.13
T02956,O02956,6099,2645.71,0.12
T02957,O02957,3681,1114.9,0.16
T02958,O02958,8535,3720.43,0.17
T02959,O02959,5372,1227.41,0.01
T02960,O02960,1373,505.57,0.14
T02961,O02961,8896,1528.03,0.11
T02962,O02962,7421,2631.28,0.0
T02963,O02963,8702,1827.58,0.16
T02964,O02964,1502,425.73,0.06
T02965,O02965,6509,1973.95,0.15
T02966,O02966,5959,1645.54,0.06
T02967,O02967,1745,547.35,0.11
T02968,O02968,4778,1931.19,0.06
T02969,O02969,809,311.48,0.11
T02970,O02970,2664,872.89,0.17
T02971,O02971,7925,2155.55,0.12
T02972,O02972,1417,291.12,0.14
T02973,O02973,8817,3819.74,0.15
T02974,O02974,3814,1397.65,0.12
T02975,O02975,6397,2470.29,0.06
T02976,O02976,6973,2769.18,0.15
T02977,O02977,4958,2117.7,0.08
T02978,O02978,6936,1307.79,0.12
T02979,O02979,3122,1376.45,0.05
T02980,O02980,1999,463.73,0.2
T02981,O02981,8459,3399.72,0.15
T02982,O02982,1532,301.03,0.08
T02983,O02983,2850,1135.17,0.09
T02984,O02984,6558,2692.61,0.03
T02985,O02985,6243,2793.03,0.1
T02986,O02986,1962,585.43,0.14
T02987,O02987,3545,1063.89,0.18
T02988,O02988,3196,839.02,0.0
T02989,O02989,1549,260.67,0.18
T02990,O02990,2074,838.15,0.15
T02991,O02991,2057,498.56,0.2
T02992,O02992,6164,2293.84,0.19
T02993,O02993,4238,654.32,0.1
T02994,O02994,7194,1158.81,0.03
T02995,O02995,8865,1428.2,0.18
T02996,O02996,5331,973.2,0.16
T02997,O02997,2161,656.84,0.05
T02998,O02998,5262,1429.48,0.13
T02999,O02999,3026,1031.19,0.19
T03000,O03000,8949,3488.99,0.16
T03001,O03001,9947,3060.88,0.05
T03002,O03002,1255,257.1,0.17
T03003,O03003,1311,291.08,0.01
T03004,O03004,9584,2353.45,0.08
T03005,O03005,9546,4187.49,0.09
T03006,O03006,7196,1138.07,0.1
T03007,O03007,8312,2437.02,0.11
T03008,O03008,7389,1623.2,0.02
T03009,O03009,2012,670.98,0.04
T03010,O03010,1317,220.86,0.18
T03011,O03011,1360,359.47,0.12
T03012,O03012,8342,1816.02,0.05
T03013,O03013,2192,448.88,0.01
T03014,O03014,8808,2098.98,0.12
T03015,O03015,2077,596.27,0.12
T03016,O03016,840,235.47,0.09
T03017,O03017,1267,335.93,0.08
T03018,O03018,2110,381.84,0.13
T03019,O03019,7837,3521.86,0.05
T03020,O03020,1244,531.71,0.13
T03021,O03021,2845,441.84,0.16
T03022,O03022,7470,1787.25,0.11
T03023,O03023,4527,759.78,0.17
T03024,O03024,3107,1186.37,0.16
T03025,O03025,4617,1606.17,0.17
T03026,O03026,2017,876.93,0.15
T03027,O03027,917,369.01,0.11
T03028,O03028,8233,3633.75,0.12
T03029,O03029,1696,429.31,0.1
T03030,O03030,917,352.79,0.07
T03031,O03031,9854,4050.0,0.14
T03032,O03032,3094,780.42,0.09
T03033,O03033,8583,1845.06,0.16
T03034,O03034,831,242.34,0.01
T03035,O03035,7026,1403.44,0.11
T03036,O03036,6839,2204.7,0.18
T03037,O03037,2381,606.78,0.0
T03038,O03038,6255,1481.77,0.0
T03039,O03039,6069,1176.83,0.19
T03040,O03040,2383,700.05,0.06
T03041,O03041,5921,1610.42,0.11
T03042,O03042,2402,968.83,0.11
T03043,O03043,9329,2529.74,0.15
T03044,O03044,4386,1237.54,0.12
T03045,O03045,6396,1671.43,0.05
T03046,O03046,6209,2073.01,0.14
T03047,O03047,6061,2174.89,0.08
T03048,O03048,2096,547.67,0.11
T03049,O03049,4037,1182.75,0.05
T03050,O03050,1971,708.61,0.02
T03051,O03051,2564,545.79,0.12
T03052,O03052,2832,495.81,0.19
T03053,O03053,4263,1358.41,0.0
T03054,O03054,5785,1178.09,0.12
T03055,O03055,1280,542.31,0.14
T03056,O03056,7645,2301.16,0.0
T03057,O03057,2894,818.73,0.03
T03058,O03058,3877,808.93,0.02
T03059,O03059,6958,2733.61,0.12
T03060,O03060,3533,647.1,0.04
T03061,O03061,1798,430.87,0.09
T03062,O03062,681,130.89,0.12
T03063,O03063,3034,1303.99,0.03
T03064,O03064,5501,2360.01,0.03
T03065,O03065,3596,581.11,0.05
T03066,O03066,7398,2189.03,0.1
T03067,O03067,1292,468.49,0.03
T03068,O03068,4703,2023.53,0.17
T03069,O03069,2913,598.0,0.04
T03070,O03070,4408,1934.15,0.1
T03071,O03071,7484,1173.83,0.03
T03072,O03072,5316,1287.66,0.1
T03073,O03073,5704,2470.1,0.11
T03074,O03074,7662,2961.26,0.02
T03075,O03075,8327,2647.26,0.11
T03076,O03076,1278,193.63,0.04
T03077,O03077,9482,1945.56,0.03
T03078,O03078,7534,1221.06,0.0
T03079,O03079,4207,719.53,0.15
T03080,O03080,1505,509.32,0.15
T03081,O03081,7917,2451.98,0.08
T03082,O03082,7481,1990.51,0.12
T03083,O03083,7394,1426.28,0.06
T03084,O03084,8459,2757.34,0.18
T03085,O03085,4911,1661.44,0.01
T03086,O03086,9641,2527.07,0.16
T03087,O03087,1951,314.76,0.15
T03088,O03088,5329,1868.06,0.01
T03089,O03089,866,198.45,0.19
T03090,O03090,3106,916.59,0.05
T03091,O03091,9932,2280.04,0.05
T03092,O03092,5504,1862.2,0.12
T03093,O03093,2670,528.79,0.06
T03094,O03094,1764,589.05,0.05
T03095,O03095,9472,2940.11,0.15
T03096,O03096,5400,1766.26,0.03
T03097,O03097,6747,2601.65,0.06
T03098,O03098,3829,1301.16,0.16
T03099,O03099,4755,1988.82,0.14
T03100,O03100,2945,576.89,0.09
T03101,O03101,2548,1030.09,0.11
T03102,O03102,713,112.74,0.03
T03103,O03103,5289,1038.46,0.06
T03104,O03104,609,139.61,0.14
T03105,O03105,6349,1393.54,0.2
T03106,O03106,7317,3051.37,0.17
T03107,O03107,8358,2918.49,0.15
T03108,O03108,5629,2417.35,0.04
T03109,O03109,3108,1224.94,0.13
T03110,O03110,8814,3741.14,0.2
T03111,O03111,9761,3707.53,0.06
T03112,O03112,1232,233.12,0.19
T03113,O03113,2874,649.84,0.13
T03114,O03114,3072,545.09,0.01
T03115,O03115,6288,1679.71,0.13
T03116,O03116,3643,1551.89,0.1
T03117,O03117,989,243.9,0.07
T03118,O03118,4689,1999.13,0.03
T03119,O03119,7279,1943.44,0.19
T03120,O03120,3719,1251.0,0.04
T03121,O03121,6902,2030.89,0.04
T03122,O03122,5308,974.73,0.11
T03123,O03123,4936,827.12,0.0
T03124,O03124,7030,1364.83,0.08
T03125,O03125,6407,987.67,0.08
T03126,O03126,2635,875.85,0.11
T03127,O03127,2686,643.14,0.05
T03128,O03128,4202,796.8,0.12
T03129,O03129,8280,3703.74,0.17
T03130,O03130,7760,2309.55,0.17
T03131,O03131,743,172.73,0.01
T03132,O03132,4725,950.26,0.05
T03133,O03133,9511,2555.11,0.14
T03134,O03134,5899,975.79,0.07
T03135,O03135,8389,2459.51,0.01
T03136,O03136,3387,1049.5,0.17
T03137,O03137,1129,457.61,0.19
T03138,O03138,4876,1321.32,0.05
T03139,O03139,2992,1288.58,0.19
T03140,O03140,7884,2713.78,0.14
T03141,O03141,9896,2639.1,0.12
T03142,O03142,4518,766.3,0.15
T03143,O03143,7172,2644.27,0.01
T03144,O03144,5220,1034.39,0.16
T03145,O03145,3720,928.48,0.04
T03146,O03146,5200,1472.59,0.1
T03147,O03147,2910,1139.0,0.02
T03148,O03148,9580,4095.59,0.15
T03149,O03149,6421,2477.55,0.18
T03150,O03150,9845,2405.48,0.03
T03151,O03151,3484,945.27,0.08
T03152,O03152,9281,2398.38,0.1
T03153,O03153,3378,607.7,0.0
T03154,O03154,5507,1163.48,0.19
T03155,O03155,698,125.7,0.1
T03156,O03156,3968,1366.16,0.07
T03157,O03157,4324,1349.8,0.09
T03158,O03158,570,87.02,0.09
T03159,O03159,2288,704.39,0.15
T03160,O03160,686,279.89,0.13
T03161,O03161,4254,1807.72,0.13
T03162,O03162,3498,585.64,0.01
T03163,O03163,3812,1116.1,0.02
T03164,O03164,2889,512.46,0.16
T03165,O03165,4953,2086.98,0.14
T03166,O03166,2297,468.72,0.16
T03167,O03167,4982,1120.17,0.07
T03168,O03168,9175,3371.53,0.14
T03169,O03169,9092,3627.78,0.1
T03170,O03170,8176,2098.26,0.18
T03171,O03171,3974,1691.54,0.03
T03172,O03172,3201,1115.35,0.16
T03173,O03173,4860,2168.45,0.19
T03174,O03174,3650,964.34,0.1
T03175,O03175,5235,1003.68,0.05
T03176,O03176,9791,2843.59,0.1
T03177,O03177,6133,2621.36,0.07
T03178,O03178,4673,1591.65,0.15
T03179,O03179,6860,2206.34,0.02
T03180,O03180,2277,771.08,0.16
T03181,O03181,7600,3231.32,0.11
T03182,O03182,7187,2063.99,0.03
T03183,O03183,8290,2346.31,0.05
T03184,O03184,6161,1138.87,0.04
T03185,O03185,2924,1032.75,0.03
T03186,O03186,1692,549.38,0.17
T03187,O03187,3177,589.87,0.15
T03188,O03188,8354,2482.02,0.02
T03189,O03189,5428,1193.12,0.1
T03190,O03190,5451,2120.9,0.06
T03191,O03191,8007,1710.88,0.03
T03192,O03192,4590,1938.35,0.14
T03193,O03193,8290,2814.98,0.14
T03194,O03194,4111,1770.5,0.16
T03195,O03195,5279,904.61,0.05
T03196,O03196,8741,2422.47,0.03
T03197,O03197,3498,1111.61,0.16
T03198,O03198,6256,1700.9,0.1
T03199,O03199,6768,2623.21,0.13
T03200,O03200,5538,1087.18,0.15
T03201,O03201,3032,1318.42,0.01
T03202,O03202,6347,2344.34,0.12
T03203,O03203,5447,940.35,0.03
T03204,O03204,9057,1376.35,0.07
T03205,O03205,5281,2099.67,0.01
T03206,O03206,3980,1054.94,0.13
T03207,O03207,4229,917.94,0.17
T03208,O03208,2236,850.32,0.14
T03209,O03209,5692,1002.07,0.11
T03210,O03210,8568,3215.56,0.17
T03211,O03211,8020,2889.04,0.06
T03212,O03212,9522,3862.25,0.02
T03213,O03213,1455,406.27,0.15
T03214,O03214,2924,1086.21,0.06
T03215,O03215,5104,2081.65,0.07
T03216,O03216,8682,2338.28,0.01
T03217,O03217,4538,1115.39,0.03
T03218,O03218,4943,1875.9,0.14
T03219,O03219,3252,1196.87,0.01
T03220,O03220,5324,2340.71,0.03
T03221,O03221,8733,3689.79,0.19
T03222,O03222,2928,767.92,0.17
T03223,O03223,4190,1601.15,0.13
T03224,O03224,9659,2124.79,0.13
T03225,O03225,6766,2713.43,0.08
T03226,O03226,3248,903.65,0.02
T03227,O03227,6631,2440.89,0.04
T03228,O03228,8414,2867.85,0.07
T03229,O03229,6000,1325.24,0.17
T03230,O03230,5960,995.41,0.17
T03231,O03231,2848,1064.08,0.09
T03232,O03232,1073,421.82,0.09
T03233,O03233,6103,2358.02,0.19
T03234,O03234,2710,985.47,0.11
T03235,O03235,4127,1471.66,0.05
T03236,O03236,5797,1922.64,0.09
T03237,O03237,1698,445.35,0.16
T03238,O03238,2425,585.02,0.13
T03239,O03239,5337,1611.5,0.11
T03240,O03240,5990,1875.29,0.18
T03241,O03241,1163,246.0,0.02
T03242,O03242,1651,694.49,0.18
T03243,O03243,9865,4120.75,0.01
T03244,O03244,4276,694.22,0.01
T03245,O03245,5690,992.55,0.16
T03246,O03246,1834,497.86,0.02
T03247,O03247,6009,2261.09,0.0
T03248,O03248,4871,1662.74,0.18
T03249,O03249,9734,1627.09,0.16
T03250,O03250,7596,2701.93,0.09
T03251,O03251,951,165.21,0.04
T03252,O03252,9536,4241.2,0.0
T03253,O03253,1145,283.0,0.07
T03254,O03254,7655,1186.03,0.19
T03255,O03255,8175,3162.36,0.03
T03256,O03256,5071,1168.11,0.13
T03257,O03257,2973,686.99,0.16
T03258,O03258,3518,860.79,0.18
T03259,O03259,7012,1449.08,0.15
T03260,O03260,6984,1425.22,0.19
T03261,O03261,4031,1259.15,0.15
T03262,O03262,4712,1923.16,0.07
T03263,O03263,5214,813.35,0.04
T03264,O03264,3666,1545.19,0.12
T03265,O03265,2710,639.33,0.15
T03266,O03266,5968,941.08,0.18
T03267,O03267,1275,266.71,0.06
T03268,O03268,5920,2045.3,0.03
T03269,O03269,515,82.67,0.09
T03270,O03270,6238,2219.76,0.05
T03271,O03271,2974,717.94,0.1
T03272,O03272,860,300.43,0.13
T03273,O03273,6778,1398.12,0.04
T03274,O03274,9025,3536.22,0.1
T03275,O03275,4440,1035.92,0.07
T03276,O03276,9037,3740.28,0.05
T03277,O03277,7336,2979.31,0.19
T03278,O03278,2999,873.73,0.12
T03279,O03279,5677,2377.97,0.01
T03280,O03280,9967,2939.13,0.09
T03281,O03281,1259,336.15,0.05
T03282,O03282,6410,1369.12,0.15
T03283,O03283,7768,2631.07,0.08
T03284,O03284,7343,2683.27,0.18
T03285,O03285,2847,564.34,0.01
T03286,O03286,7125,3201.4,0.13
T03287,O03287,7285,1692.07,0.11
T03288,O03288,7340,1515.7,0.14
T03289,O03289,8987,3446.66,0.05
T03290,O03290,6390,2263.06,0.08
T03291,O03291,4884,1531.62,0.11
T03292,O03292,6441,2511.73,0.14
T03293,O03293,658,155.81,0.06
T03294,O03294,7784,3354.11,0.06
T03295,O03295,8859,2569.69,0.07
T03296,O03296,1604,708.45,0.11
T03297,O03297,3470,1366.93,0.09
T03298,O03298,3729,630.1,0.09
T03299,O03299,3105,1397.0,0.03
T03300,O03300,7508,3138.32,0.1
T03301,O03301,9479,3407.86,0.11
T03302,O03302,8299,1274.96,0.12
T03303,O03303,6153,1716.71,0.03
T03304,O03304,9053,1408.7,0.03
T03305,O03305,4285,1573.02,0.0
T03306,O03306,9620,3576.31,0.12
T03307,O03307,7789,2103.76,0.03
T03308,O03308,9808,1920.68,0.11
T03309,O03309,7498,3320.73,0.15
T03310,O03310,2925,1227.75,0.1
T03311,O03311,9513,2315.95,0.03
T03312,O03312,2944,1297.82,0.17
T03313,O03313,9182,3067.84,0.09
T03314,O03314,1404,222.76,0.07
T03315,O03315,1995,611.74,0.15
T03316,O03316,2056,691.26,0.15
T03317,O03317,2065,589.15,0.09
T03318,O03318,9533,1539.39,0.03
T03319,O03319,7212,2133.31,0.14
T03320,O03320,9836,1488.45,0.13
T03321,O03321,1225,217.86,0.11
T03322,O03322,4143,1775.1,0.18
T03323,O03323,692,230.31,0.03
T03324,O03324,2086,676.01,0.03
T03325,O03325,730,233.43,0.09
T03326,O03326,1424,477.41,0.12
T03327,O03327,3441,998.37,0.05
T03328,O03328,3873,989.51,0.08
T03329,O03329,8339,1845.97,0.08
T03330,O03330,3781,1345.33,0.06
T03331,O03331,1765,680.85,0.13
T03332,O03332,4635,753.72,0.01
T03333,O03333,3292,1315.78,0.19
T03334,O03334,3942,775.9,0.12
T03335,O03335,7493,1837.98,0.18
T03336,O03336,4466,1759.11,0.04
T03337,O03337,4102,825.16,0.11
T03338,O03338,8799,2729.72,0.16
T03339,O03339,7529,2168.6,0.05
T03340,O03340,6466,2208.49,0.08
T03341,O03341,5536,1321.39,0.04
T03342,O03342,6927,2868.58,0.18
T03343,O03343,7430,1909.6,0.08
T03344,O03344,5520,1826.03,0.19
T03345,O03345,4279,1155.56,0.13
T03346,O03346,6061,1779.69,0.18
T03347,O03347,1250,447.16,0.04
T03348,O03348,5133,1740.77,0.09
T03349,O03349,8584,3588.67,0.11
T03350,O03350,690,134.29,0.04
T03351,O03351,7893,2864.82,0.08
T03352,O03352,7338,2605.2,0.1
T03353,O03353,4211,1348.95,0.03
T03354,O03354,8163,2920.74,0.05
T03355,O03355,7728,2704.31,0.18
T03356,O03356,4812,1680.47,0.16
T03357,O03357,3479,971.72,0.07
T03358,O03358,8154,1862.63,0.15
T03359,O03359,3303,1150.35,0.16
T03360,O03360,3421,623.03,0.2
T03361,O03361,3664,1203.2,0.04
T03362,O03362,761,327.85,0.12
T03363,O03363,3433,593.43,0.17
T03364,O03364,3694,610.51,0.08
T03365,O03365,7423,1795.83,0.08
T03366,O03366,4025,949.91,0.14
T03367,O03367,6256,2373.97,0.19
T03368,O03368,4596,1760.91,0.15
T03369,O03369,5661,1173.63,0.01
T03370,O03370,5058,803.19,0.0
T03371,O03371,4768,1658.47,0.03
T03372,O03372,7042,2608.11,0.01
T03373,O03373,3280,1428.7,0.03
T03374,O03374,968,373.19,0.12
T03375,O03375,5755,2341.08,0.12
T03376,O03376,2494,964.94,0.04
T03377,O03377,4163,689.8,0.14
T03378,O03378,5040,2184.16,0.03
T03379,O03379,539,98.3,0.06
T03380,O03380,4276,1215.32,0.18
T03381,O03381,4745,850.83,0.15
T03382,O03382,1630,330.09,0.11
T03383,O03383,1076,390.2,0.05
T03384,O03384,1939,650.89,0.16
T03385,O03385,8635,2397.29,0.06
T03386,O03386,5715,1130.97,0.15
T03387,O03387,9919,3894.86,0.09
T03388,O03388,8070,2034.15,0.05
T03389,O03389,5204,1015.11,0.12
T03390,O03390,2680,889.82,0.07
T03391,O03391,5767,2317.26,0.19
T03392,O03392,1467,285.44,0.17
T03393,O03393,8113,2373.2,0.1
T03394,O03394,9195,3992.1,0.1
T03395,O03395,3354,1288.92,0.1
T03396,O03396,5404,1628.18,0.02
T03397,O03397,1381,290.15,0.14
T03398,O03398,8667,1974.42,0.18
T03399,O03399,1929,368.76,0.04
T03400,O03400,619,182.26,0.09
T03401,O03401,4571,2036.02,0.14
T03402,O03402,2473,848.17,0.15
T03403,O03403,5696,1364.04,0.07
T03404,O03404,9212,3514.55,0.07
T03405,O03405,4591,1099.79,0.14
T03406,O03406,8339,2187.95,0.1
T03407,O03407,8156,2043.71,0.09
T03408,O03408,1579,359.72,0.12
T03409,O03409,1148,196.38,0.01
T03410,O03410,2499,796.56,0.09
T03411,O03411,7034,2935.74,0.11
T03412,O03412,5656,2241.97,0.1
T03413,O03413,2615,1074.83,0.12
T03414,O03414,8093,1420.53,0.15
T03415,O03415,2384,854.26,0.16
T03416,O03416,3824,622.26,0.1
T03417,O03417,1228,416.53,0.15
T03418,O03418,5543,1324.0,0.04
T03419,O03419,2378,480.56,0.1
T03420,O03420,7520,1269.15,0.18
T03421,O03421,5485,2239.49,0.0
T03422,O03422,4230,1359.26,0.12
T03423,O03423,778,234.97,0.01
T03424,O03424,8546,2536.21,0.16
T03425,O03425,7055,2483.86,0.13
T03426,O03426,3005,1213.29,0.17
T03427,O03427,5888,1154.56,0.02
T03428,O03428,4455,923.88,0.15
T03429,O03429,8360,2156.56,0.05
T03430,O03430,5723,962.17,0.06
T03431,O03431,4588,1800.25,0.04
T03432,O03432,9854,3657.4,0.02
T03433,O03433,2595,817.71,0.04
T03434,O03434,717,196.11,0.1
T03435,O03435,9679,1983.1,0.07
T03436,O03436,6148,1365.86,0.01
T03437,O03437,3629,674.28,0.11
T03438,O03438,5079,827.78,0.09
T03439,O03439,7427,1851.36,0.13
T03440,O03440,5298,1874.02,0.15
T03441,O03441,6653,2781.95,0.11
T03442,O03442,4281,1391.07,0.09
T03443,O03443,6702,1448.86,0.16
T03444,O03444,3004,1294.57,0.02
T03445,O03445,1926,304.73,0.09
T03446,O03446,8916,1706.7,0.04
T03447,O03447,4938,1165.76,0.07
T03448,O03448,771,155.94,0.0
T03449,O03449,5337,1944.43,0.0
T03450,O03450,7196,1849.8,0.03
T03451,O03451,6978,2655.14,0.11
T03452,O03452,5905,2290.08,0.03
T03453,O03453,9965,2911.99,0.2
T03454,O03454,1698,450.24,0.06
T03455,O03455,909,248.77,0.12
T03456,O03456,4527,1419.05,0.11
T03457,O03457,2947,962.56,0.05
T03458,O03458,5535,2348.33,0.19
T03459,O03459,2253,618.18,0.17
T03460,O03460,9736,3233.38,0.0
T03461,O03461,5598,2252.96,0.12
T03462,O03462,7898,1782.44,0.12
T03463,O03463,2454,745.96,0.19
T03464,O03464,1871,656.76,0.11
T03465,O03465,9464,3840.56,0.16
T03466,O03466,9560,3216.01,0.11
T03467,O03467,5896,1743.22,0.16
T03468,O03468,4136,752.1,0.1
T03469,O03469,7968,1322.5,0.2
T03470,O03470,2671,550.07,0.18
T03471,O03471,9007,1900.48,0.17
T03472,O03472,8868,2351.53,0.03
T03473,O03473,9972,4063.26,0.14
T03474,O03474,4892,1583.74,0.11
T03475,O03475,1697,490.46,0.12
T03476,O03476,5989,2420.65,0.08
T03477,O03477,5573,998.04,0.15
T03478,O03478,4201,1400.93,0.13
T03479,O03479,8694,1922.44,0.12
T03480,O03480,6468,2024.08,0.1
T03481,O03481,1480,411.05,0.06
T03482,O03482,835,371.32,0.18
T03483,O03483,2257,496.2,0.05
T03484,O03484,8673,2561.28,0.05
T03485,O03485,9055,3325.26,0.18
T03486,O03486,9798,3267.96,0.13
T03487,O03487,4749,1975.35,0.11
T03488,O03488,1774,371.59,0.16
T03489,O03489,969,272.48,0.19
T03490,O03490,7724,1501.63,0.08
T03491,O03491,3027,1241.82,0.05
T03492,O03492,838,315.56,0.07
T03493,O03493,4824,1918.45,0.05
T03494,O03494,1392,458.78,0.03
T03495,O03495,1192,527.71,0.19
T03496,O03496,8965,3373.18,0.17
T03497,O03497,4563,1969.17,0.03
T03498,O03498,1520,311.05,0.17
T03499,O03499,9739,2915.2,0.07
T03500,O03500,6078,2549.36,0.13
T03501,O03501,9842,2963.56,0.15
T03502,O03502,3717,703.48,0.18
T03503,O03503,8026,1556.03,0.2
T03504,O03504,5703,1056.89,0.14
T03505,O03505,8345,2912.85,0.07
T03506,O03506,713,219.29,0.19
T03507,O03507,4551,685.52,0.04
T03508,O03508,5876,2196.36,0.14
T03509,O03509,9898,4277.61,0.04
T03510,O03510,6678,1152.1,0.15
T03511,O03511,2625,739.8,0.1
T03512,O03512,7747,1393.67,0.14
T03513,O03513,5468,998.79,0.0
T03514,O03514,4788,1146.88,0.18
T03515,O03515,8308,3403.51,0.01
T03516,O03516,3639,1537.19,0.0
T03517,O03517,5308,2004.28,0.09
T03518,O03518,4039,1114.92,0.17
T03519,O03519,4588,1097.06,0.03
T03520,O03520,612,193.69,0.05
T03521,O03521,5765,909.36,0.19
T03522,O03522,9119,3137.92,0.02
T03523,O03523,5429,1011.75,0.12
T03524,O03524,8488,1394.5,0.06
T03525,O03525,9943,1832.18,0.11
T03526,O03526,8287,1566.28,0.16
T03527,O03527,7611,2690.73,0.01
T03528,O03528,5364,1256.35,0.08
T03529,O03529,7375,1939.29,0.19
T03530,O03530,1862,514.57,0.1
T03531,O03531,8336,3296.6,0.05
T03532,O03532,2519,960.87,0.05
T03533,O03533,814,266.44,0.14
T03534,O03534,613,246.38,0.12
T03535,O03535,1957,508.81,0.13
T03536,O03536,3062,865.98,0.12
T03537,O03537,4667,2088.59,0.04
T03538,O03538,5824,927.13,0.03
T03539,O03539,1507,342.2,0.16
T03540,O03540,8375,3338.57,0.14
T03541,O03541,9047,3112.57,0.02
T03542,O03542,7689,2072.02,0.01
T03543,O03543,2098,797.1,0.19
T03544,O03544,9597,2990.62,0.14
T03545,O03545,9158,4067.51,0.01
T03546,O03546,4001,1124.3,0.02
T03547,O03547,4739,950.66,0.13
T03548,O03548,8937,2043.37,0.14
T03549,O03549,1499,297.09,0.17
T03550,O03550,2715,598.85,0.17
T03551,O03551,9580,3326.4,0.02
T03552,O03552,3085,685.14,0.2
T03553,O03553,7392,2927.34,0.02
T03554,O03554,2818,724.26,0.17
T03555,O03555,7257,3093.59,0.17
T03556,O03556,9524,3602.88,0.11
T03557,O03557,696,266.13,0.08
T03558,O03558,8869,3290.8,0.18
