Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Transaction_ID,Revenue,Profit,Discount,Customer_Name,Region,Customer_Segment,Industry,Product_Name,Category,Unit_Cost
O00192,C0189,P003,2025-02-04,1,T00192,2712,516.29,0.04,Dean LLC,South,Corporate,Retail,Network Equipment,Hardware,462
O00193,C0285,P043,2025-11-18,5,T00193,6699,2814.46,0.01,Davis-Miranda,South,Corporate,Finance,Analytics Consulting,Services,331
O00194,C0482,P007,2025-09-10,2,T00194,6172,1425.5,0.18,"Brown, Clark and Lin",Northeast,Small Business,Technology,Data Storage Solution,Software,457
O00195,C0308,P008,2025-11-04,10,T00195,5517,2419.69,0.11,Rojas Ltd,Northeast,Small Business,Healthcare,Business Laptop,Hardware,297
O00196,C0380,P017,2025-02-17,10,T00196,6509,1038.78,0.1,Schmidt Inc,Midwest,Consumer,Media,Data Storage Solution,Software,928
O00197,C0397,P001,2025-11-27,4,T00197,8346,3460.92,0.18,Wilcox Inc,Northeast,Consumer,Retail,Cybersecurity Package,Software,409
O00198,C0325,P035,2025-12-31,8,T00198,7442,2034.04,0.16,Morales PLC,Northeast,Consumer,Technology,Analytics Consulting,Services,265
O00199,C0128,P027,2025-01-26,7,T00199,6242,1699.3,0.0,"Jenkins, Jackson and Smith",Midwest,Small Business,Education,Analytics Consulting,Services,835
O00200,C0180,P011,2025-06-29,6,T00200,5373,1084.29,0.09,Potter-Harris,South,Consumer,Healthcare,Cloud Analytics Platform,Software,983
O00201,C0301,P004,2025-10-02,6,T00201,7292,1413.27,0.12,"Baker, Ross and Sutton",Northeast,Small Business,Retail,Business Laptop,Hardware,583
O00202,C0081,P001,2025-12-30,3,T00202,6987,1827.63,0.1,Garcia Inc,South,Corporate,Media,Cybersecurity Package,Software,409
O00203,C0465,P009,2025-06-04,1,T00203,3549,1273.76,0.07,"Murphy, Ayala and Roth",Northeast,Corporate,Media,Training Services,Services,496
O00204,C0472,P043,2025-10-18,8,T00204,9209,3470.48,0.19,"Bennett, Harris and Garcia",Midwest,Corporate,Retail,Analytics Consulting,Services,331
O00205,C0248,P047,2025-03-18,6,T00205,7470,2509.06,0.07,"Adams, Brown and Guzman",Northeast,Corporate,Retail,Cloud Analytics Platform,Software,144
O00206,C0469,P032,2025-06-13,4,T00206,4106,1040.85,0.2,Smith Ltd,West,Small Business,Retail,Analytics Consulting,Services,411
O00207,C0387,P016,2025-09-11,1,T00207,2234,859.67,0.02,Williams-Cohen,South,Corporate,Technology,Analytics Consulting,Services,981
O00208,C0376,P001,2025-04-01,9,T00208,1656,256.28,0.13,Olsen-Welch,West,Consumer,Healthcare,Cybersecurity Package,Software,409
O00209,C0064,P050,2025-02-25,7,T00209,1846,815.23,0.15,"Sparks, Warren and Dean",Northeast,Consumer,Finance,Office Equipment,Hardware,986
O00210,C0252,P011,2025-04-26,1,T00210,7455,2139.1,0.14,Davidson LLC,Midwest,Corporate,Media,Cloud Analytics Platform,Software,983
O00211,C0181,P021,2025-05-13,9,T00211,6694,1354.43,0.18,Garrison Ltd,South,Small Business,Retail,Analytics Consulting,Services,831
O00212,C0114,P031,2025-02-14,2,T00212,8512,3434.55,0.07,"Lambert, Dickson and Garza",West,Consumer,Technology,Training Services,Services,918
O00213,C0224,P019,2025-12-20,4,T00213,4469,1872.98,0.16,Anderson Ltd,Midwest,Consumer,Healthcare,Analytics Consulting,Services,292
O00214,C0318,P004,2025-02-25,7,T00214,5584,1721.03,0.14,"Armstrong, Martin and Gates",Midwest,Consumer,Retail,Business Laptop,Hardware,583
O00215,C0220,P022,2025-10-10,5,T00215,3736,605.21,0.13,Ramsey-Luna,South,Small Business,Education,Business Laptop,Hardware,386
O00216,C0036,P021,2025-10-29,4,T00216,5145,1534.3,0.12,Nichols-Hall,South,Consumer,Education,Analytics Consulting,Services,831
O00217,C0208,P038,2025-02-02,3,T00217,1616,302.65,0.2,Gonzalez-Schmidt,West,Small Business,Education,Cybersecurity Package,Software,409
O00218,C0201,P027,2025-05-22,8,T00218,1091,471.07,0.11,Adams LLC,Northeast,Small Business,Education,Analytics Consulting,Services,835
O00219,C0345,P024,2025-09-29,5,T00219,4563,801.56,0.1,Harris and Sons,South,Consumer,Technology,Analytics Consulting,Services,155
O00220,C0261,P020,2025-11-18,7,T00220,3515,1259.72,0.02,Davis and Sons,South,Consumer,Media,Cybersecurity Package,Software,771
O00221,C0178,P029,2025-12-01,5,T00221,4800,1784.39,0.05,Aguilar LLC,South,Small Business,Technology,Cybersecurity Package,Software,719
O00222,C0031,P012,2025-10-21,6,T00222,7691,3039.11,0.15,Wilson-Elliott,Northeast,Consumer,Technology,Office Equipment,Hardware,892
O00223,C0158,P011,2025-03-09,8,T00223,3727,847.23,0.07,"Hutchinson, Carpenter and Moore",Midwest,Small Business,Media,Cloud Analytics Platform,Software,983
O00224,C0225,P003,2025-12-30,10,T00224,8499,2729.69,0.16,Carter-Martin,West,Small Business,Healthcare,Network Equipment,Hardware,462
O00225,C0064,P014,2025-08-16,1,T00225,6618,1563.02,0.11,"Sparks, Warren and Dean",Northeast,Consumer,Finance,Cybersecurity Package,Software,645
O00226,C0491,P015,2025-06-24,2,T00226,2597,592.4,0.03,"Huber, Rivera and Williams",Northeast,Corporate,Education,Business Laptop,Hardware,495
O00227,C0282,P003,2025-01-31,9,T00227,5385,1889.33,0.18,Clark-Kim,Northeast,Corporate,Retail,Network Equipment,Hardware,462
O00228,C0384,P032,2025-07-30,1,T00228,9184,1981.05,0.11,"Hurley, Johnson and Garrett",West,Small Business,Technology,Analytics Consulting,Services,411
O00229,C0145,P033,2025-04-06,5,T00229,9491,4102.04,0.02,Castillo-Torres,Midwest,Consumer,Finance,Training Services,Services,705
O00230,C0326,P048,2025-01-05,7,T00230,4826,1179.72,0.0,"Atkins, Powell and Norman",West,Corporate,Finance,Cloud Analytics Platform,Software,986
O00231,C0320,P033,2025-04-09,6,T00231,7428,1495.67,0.11,"Jones, Parker and Diaz",Northeast,Small Business,Retail,Training Services,Services,705
O00232,C0092,P025,2025-06-01,5,T00232,562,200.6,0.13,"Alexander, Schroeder and Johnson",West,Consumer,Education,Cloud Analytics Platform,Software,411
O00233,C0109,P022,2025-05-29,10,T00233,6263,1755.44,0.03,Harper-Taylor,South,Consumer,Education,Business Laptop,Hardware,386
O00234,C0151,P032,2025-05-02,7,T00234,3844,1301.06,0.15,Ferguson Ltd,South,Corporate,Finance,Analytics Consulting,Services,411
O00235,C0118,P044,2025-12-01,9,T00235,5196,805.67,0.11,"Gilbert, Griffith and Johnson",Midwest,Corporate,Technology,Analytics Consulting,Services,723
O00236,C0265,P016,2025-01-26,2,T00236,2913,1140.48,0.02,Gonzalez-Gutierrez,Midwest,Small Business,Technology,Analytics Consulting,Services,981
O00237,C0268,P049,2025-03-05,2,T00237,1710,766.67,0.13,Guerrero-Graham,Midwest,Corporate,Media,Training Services,Services,891
O00238,C0439,P044,2025-12-01,2,T00238,532,234.18,0.1,Watson-Cohen,South,Consumer,Finance,Analytics Consulting,Services,723
O00239,C0274,P032,2025-12-28,2,T00239,8656,2192.56,0.06,Martin-Morgan,Midwest,Consumer,Technology,Analytics Consulting,Services,411
O00240,C0226,P003,2025-11-21,7,T00240,893,219.32,0.07,Waters Inc,Northeast,Corporate,Technology,Network Equipment,Hardware,462
O00241,C0336,P016,2025-09-05,3,T00241,9325,3902.15,0.16,Wang Group,South,Consumer,Education,Analytics Consulting,Services,981
O00242,C0157,P049,2025-12-13,4,T00242,8783,3501.17,0.05,"Green, Smith and Benjamin",Midwest,Corporate,Education,Training Services,Services,891
O00243,C0473,P031,2025-07-03,5,T00243,588,136.68,0.15,Wagner and Sons,South,Consumer,Technology,Training Services,Services,918
O00244,C0226,P029,2025-01-12,6,T00244,6368,1458.53,0.06,Waters Inc,Northeast,Corporate,Technology,Cybersecurity Package,Software,719
O00245,C0377,P015,2025-03-21,3,T00245,6108,1547.55,0.16,Hill LLC,West,Corporate,Technology,Business Laptop,Hardware,495
O00246,C0067,P045,2025-11-03,8,T00246,811,204.43,0.09,Medina-Cochran,South,Consumer,Healthcare,Business Laptop,Hardware,759
O00247,C0042,P029,2025-05-15,4,T00247,4636,930.2,0.19,Hale Group,West,Consumer,Education,Cybersecurity Package,Software,719
O00248,C0072,P045,2025-05-10,7,T00248,5946,2225.49,0.18,Hamilton-Brown,Midwest,Small Business,Healthcare,Business Laptop,Hardware,759
O00249,C0062,P021,2025-03-05,7,T00249,583,125.51,0.08,Roberts-Robinson,Northeast,Consumer,Technology,Analytics Consulting,Services,831
O00250,C0026,P014,2025-12-20,2,T00250,725,121.06,0.2,Juarez-Brady,South,Consumer,Healthcare,Cybersecurity Package,Software,645
O00251,C0449,P033,2025-04-01,3,T00251,8405,2562.52,0.03,Johnson and Sons,Northeast,Corporate,Media,Training Services,Services,705
O00252,C0447,P045,2025-10-17,8,T00252,8586,3321.85,0.09,Robinson Inc,West,Consumer,Education,Business Laptop,Hardware,759
O00253,C0128,P044,2025-10-31,8,T00253,8259,2508.43,0.17,"Jenkins, Jackson and Smith",Midwest,Small Business,Education,Analytics Consulting,Services,723
O00254,C0030,P037,2025-11-27,4,T00254,9642,3166.57,0.06,Schwartz Inc,Midwest,Corporate,Finance,Network Equipment,Hardware,111
O00255,C0482,P047,2025-06-06,10,T00255,6910,2294.82,0.12,"Brown, Clark and Lin",Northeast,Small Business,Technology,Cloud Analytics Platform,Software,144
O00256,C0332,P010,2025-04-25,10,T00256,4619,1827.7,0.06,Watkins-Hanson,Midwest,Small Business,Education,Business Laptop,Hardware,351
O00257,C0149,P039,2025-04-06,8,T00257,5500,1034.71,0.05,Ortiz-Mccann,Northeast,Small Business,Healthcare,Office Equipment,Hardware,207
O00258,C0035,P025,2025-05-15,1,T00258,3257,668.01,0.02,Johnson-Simon,West,Small Business,Technology,Cloud Analytics Platform,Software,411
O00259,C0382,P037,2025-05-15,7,T00259,9328,2873.95,0.16,Richardson Ltd,Northeast,Consumer,Healthcare,Network Equipment,Hardware,111
O00260,C0432,P004,2025-12-11,6,T00260,8750,1776.36,0.02,Sanchez-Peters,Northeast,Small Business,Healthcare,Business Laptop,Hardware,583
O00261,C0053,P047,2025-07-22,3,T00261,604,166.89,0.13,Graham-Smith,Midwest,Small Business,Education,Cloud Analytics Platform,Software,144
O00262,C0101,P049,2025-04-24,9,T00262,9430,2472.01,0.16,Woodard-Giles,Northeast,Small Business,Education,Training Services,Services,891
O00263,C0317,P035,2025-02-24,1,T00263,7536,2481.4,0.18,Le-Brown,South,Small Business,Education,Analytics Consulting,Services,265
O00264,C0191,P006,2025-12-08,7,T00264,982,155.66,0.15,Reed-Newton,West,Consumer,Healthcare,Analytics Consulting,Services,992
O00265,C0445,P025,2025-11-01,10,T00265,5965,922.43,0.15,Suarez Group,South,Small Business,Technology,Cloud Analytics Platform,Software,411
O00266,C0096,P022,2025-03-27,6,T00266,2191,710.77,0.15,Ray-Wilson,West,Small Business,Finance,Business Laptop,Hardware,386
O00267,C0395,P035,2025-01-01,10,T00267,8739,2973.19,0.17,"Turner, Watkins and Cook",South,Corporate,Healthcare,Analytics Consulting,Services,265
O00268,C0379,P005,2025-07-14,4,T00268,3849,1572.15,0.18,Martin-Wheeler,Midwest,Consumer,Media,Cybersecurity Package,Software,272
O00269,C0226,P046,2025-01-28,8,T00269,1045,416.82,0.01,Waters Inc,Northeast,Corporate,Technology,Training Services,Services,381
O00270,C0099,P036,2025-01-19,10,T00270,4201,1008.84,0.04,Huff Group,South,Consumer,Media,Training Services,Services,663
O00271,C0266,P016,2025-02-24,2,T00271,3239,688.25,0.05,Barnett-Smith,South,Small Business,Finance,Analytics Consulting,Services,981
O00272,C0319,P037,2025-10-30,8,T00272,4534,953.37,0.06,"Jones, Gray and Melendez",Midwest,Consumer,Education,Network Equipment,Hardware,111
O00273,C0169,P018,2025-04-14,5,T00273,1988,628.67,0.04,"Brown, Hernandez and Buchanan",Midwest,Consumer,Media,Cloud Analytics Platform,Software,101
O00274,C0171,P038,2025-09-10,4,T00274,1893,480.68,0.11,"Logan, Bond and Roman",Northeast,Small Business,Retail,Cybersecurity Package,Software,409
O00275,C0151,P014,2025-11-16,1,T00275,7043,2295.82,0.02,Ferguson Ltd,South,Corporate,Finance,Cybersecurity Package,Software,645
O00276,C0414,P005,2025-12-01,9,T00276,5256,1457.08,0.13,"Flores, Washington and Smith",South,Consumer,Finance,Cybersecurity Package,Software,272
O00277,C0376,P025,2025-01-14,7,T00277,692,205.42,0.16,Olsen-Welch,West,Consumer,Healthcare,Cloud Analytics Platform,Software,411
O00278,C0115,P042,2025-05-05,8,T00278,2230,741.01,0.09,Smith LLC,West,Small Business,Media,Business Laptop,Hardware,992
O00279,C0041,P018,2025-02-15,2,T00279,3498,1345.22,0.05,Parks Ltd,Northeast,Consumer,Finance,Cloud Analytics Platform,Software,101
O00280,C0069,P007,2025-03-06,9,T00280,7167,1473.72,0.09,Taylor-Meyers,Midwest,Consumer,Media,Data Storage Solution,Software,457
O00281,C0128,P010,2025-07-12,3,T00281,3599,768.39,0.18,"Jenkins, Jackson and Smith",Midwest,Small Business,Education,Business Laptop,Hardware,351
O00282,C0027,P031,2025-03-08,2,T00282,7219,3070.9,0.04,Ellis Ltd,West,Consumer,Media,Training Services,Services,918
O00283,C0081,P015,2025-12-27,1,T00283,769,191.38,0.09,Garcia Inc,South,Corporate,Media,Business Laptop,Hardware,495
O00284,C0260,P042,2025-12-20,1,T00284,9105,1527.94,0.01,Carson LLC,Northeast,Consumer,Finance,Business Laptop,Hardware,992
O00285,C0095,P030,2025-06-15,7,T00285,1012,211.25,0.1,Williams LLC,Northeast,Consumer,Media,Cloud Analytics Platform,Software,605
O00286,C0403,P038,2025-04-18,4,T00286,8333,3090.23,0.11,Thomas-Ray,Midwest,Consumer,Finance,Cybersecurity Package,Software,409
O00287,C0410,P027,2025-04-12,1,T00287,3426,1508.06,0.17,"Collins, King and Brown",Midwest,Consumer,Media,Analytics Consulting,Services,835
O00288,C0217,P042,2025-09-04,2,T00288,6900,1047.15,0.17,Hobbs-Gibbs,South,Consumer,Finance,Business Laptop,Hardware,992
O00289,C0116,P048,2025-09-19,7,T00289,1316,282.24,0.01,Johnson and Sons,Northeast,Small Business,Retail,Cloud Analytics Platform,Software,986
O00290,C0272,P027,2025-08-04,7,T00290,1811,618.97,0.05,Briggs LLC,South,Consumer,Retail,Analytics Consulting,Services,835
O00291,C0136,P031,2025-05-14,5,T00291,4085,1806.54,0.15,Medina and Sons,South,Consumer,Retail,Training Services,Services,918
O00292,C0341,P036,2025-09-22,9,T00292,4198,1203.16,0.02,Mitchell-Wilson,West,Consumer,Media,Training Services,Services,663
O00293,C0350,P013,2025-07-30,10,T00293,5058,1014.24,0.03,Farley-Williams,Northeast,Consumer,Media,Office Equipment,Hardware,453
O00294,C0387,P011,2025-08-20,4,T00294,554,178.98,0.03,Williams-Cohen,South,Corporate,Technology,Cloud Analytics Platform,Software,983
O00295,C0021,P029,2025-11-26,7,T00295,6326,1031.7,0.14,Santiago LLC,West,Small Business,Finance,Cybersecurity Package,Software,719
O00296,C0190,P029,2025-10-10,10,T00296,6466,1355.96,0.1,"Owen, Williams and Frederick",Northeast,Small Business,Technology,Cybersecurity Package,Software,719
O00297,C0076,P002,2025-11-09,9,T00297,1540,482.21,0.1,"Thomas, Arnold and Gilbert",West,Consumer,Retail,Cybersecurity Package,Software,207
O00298,C0263,P023,2025-10-15,9,T00298,8399,3189.34,0.02,Lyons PLC,Midwest,Corporate,Retail,Cybersecurity Package,Software,745
O00299,C0250,P006,2025-03-03,1,T00299,3482,1124.39,0.16,Huff-Curry,South,Corporate,Retail,Analytics Consulting,Services,992
O00300,C0085,P018,2025-10-05,8,T00300,2125,335.39,0.15,Barnett-Green,West,Corporate,Technology,Cloud Analytics Platform,Software,101
O00301,C0349,P039,2025-01-02,7,T00301,6440,1474.92,0.04,Ray-Bennett,Midwest,Corporate,Retail,Office Equipment,Hardware,207
O00302,C0493,P048,2025-01-08,9,T00302,5645,1535.49,0.15,Waller and Sons,Northeast,Corporate,Education,Cloud Analytics Platform,Software,986
O00303,C0102,P047,2025-11-22,10,T00303,9162,4006.65,0.17,Torres Ltd,Northeast,Consumer,Media,Cloud Analytics Platform,Software,144
O00304,C0226,P012,2025-06-25,6,T00304,6791,1125.12,0.18,Waters Inc,Northeast,Corporate,Technology,Office Equipment,Hardware,892
O00305,C0015,P009,2025-09-13,2,T00305,7959,3132.12,0.1,Cox-Gibson,West,Corporate,Finance,Training Services,Services,496
O00306,C0412,P011,2025-10-13,2,T00306,1400,602.85,0.18,"Haney, Lewis and Lopez",Midwest,Small Business,Media,Cloud Analytics Platform,Software,983
O00307,C0458,P047,2025-09-11,8,T00307,1648,704.4,0.11,Houston and Sons,Northeast,Corporate,Media,Cloud Analytics Platform,Software,144
O00308,C0469,P042,2025-04-23,2,T00308,2575,579.39,0.18,Smith Ltd,West,Small Business,Retail,Business Laptop,Hardware,992
O00309,C0419,P042,2025-12-22,10,T00309,2454,521.08,0.16,Walker-Ruiz,Northeast,Corporate,Media,Business Laptop,Hardware,992
O00310,C0395,P009,2025-09-07,4,T00310,4777,983.21,0.06,"Turner, Watkins and Cook",South,Corporate,Healthcare,Training Services,Services,496
O00311,C0116,P045,2025-12-14,7,T00311,8249,1642.41,0.05,Johnson and Sons,Northeast,Small Business,Retail,Business Laptop,Hardware,759
O00312,C0143,P047,2025-12-21,4,T00312,3556,543.65,0.09,Fox PLC,West,Corporate,Healthcare,Cloud Analytics Platform,Software,144
O00313,C0074,P028,2025-08-17,5,T00313,3314,1366.71,0.06,Sanford-Daniels,West,Consumer,Technology,Office Equipment,Hardware,818
O00314,C0292,P043,2025-02-03,9,T00314,9376,3021.17,0.14,Key-Pacheco,West,Consumer,Media,Analytics Consulting,Services,331
O00315,C0446,P043,2025-03-26,6,T00315,8134,1419.99,0.07,Rivera PLC,Midwest,Small Business,Education,Analytics Consulting,Services,331
O00316,C0250,P045,2025-06-30,10,T00316,6838,2414.87,0.19,Huff-Curry,South,Corporate,Retail,Business Laptop,Hardware,759
O00317,C0495,P011,2025-06-08,2,T00317,2960,1001.66,0.18,Bell-Jones,Midwest,Small Business,Technology,Cloud Analytics Platform,Software,983
O00318,C0189,P048,2025-07-21,1,T00318,2697,1183.11,0.0,Dean LLC,South,Corporate,Retail,Cloud Analytics Platform,Software,986
O00319,C0286,P048,2025-11-25,8,T00319,9367,1877.59,0.03,"Rangel, Lutz and Johnson",South,Small Business,Education,Cloud Analytics Platform,Software,986
O00320,C0045,P046,2025-07-05,2,T00320,6095,1084.87,0.02,Santos-Edwards,West,Corporate,Education,Training Services,Services,381
O00321,C0433,P017,2025-08-26,5,T00321,1847,686.21,0.01,Monroe-Reed,Northeast,Small Business,Media,Data Storage Solution,Software,928
O00322,C0047,P027,2025-08-07,8,T00322,2832,513.23,0.02,"Ramirez, Frost and Atkins",Midwest,Small Business,Education,Analytics Consulting,Services,835
O00323,C0117,P024,2025-01-05,6,T00323,8056,2439.81,0.15,Brown and Sons,West,Corporate,Healthcare,Analytics Consulting,Services,155
O00324,C0181,P019,2025-11-11,6,T00324,4959,926.66,0.12,Garrison Ltd,South,Small Business,Retail,Analytics Consulting,Services,292
O00325,C0459,P004,2025-03-31,10,T00325,4840,1501.63,0.0,"Erickson, Chambers and Hamilton",West,Small Business,Education,Business Laptop,Hardware,583
O00326,C0477,P005,2025-05-22,1,T00326,7888,1378.29,0.1,"Trevino, Pierce and Herman",West,Small Business,Healthcare,Cybersecurity Package,Software,272
O00327,C0444,P035,2025-09-09,7,T00327,9025,2957.57,0.15,Dudley Ltd,Northeast,Corporate,Finance,Analytics Consulting,Services,265
O00328,C0405,P012,2025-11-15,10,T00328,2195,353.7,0.18,Johnson Group,South,Consumer,Healthcare,Office Equipment,Hardware,892
O00329,C0327,P005,2025-05-23,3,T00329,3184,1161.83,0.13,"Gonzales, Butler and Wilkerson",South,Small Business,Finance,Cybersecurity Package,Software,272
O00330,C0489,P048,2025-12-18,2,T00330,6232,1858.68,0.09,Harrison Group,West,Consumer,Finance,Cloud Analytics Platform,Software,986
O00331,C0143,P012,2025-08-14,2,T00331,1077,408.23,0.13,Fox PLC,West,Corporate,Healthcare,Office Equipment,Hardware,892
O00332,C0191,P002,2025-03-29,3,T00332,2025,904.26,0.11,Reed-Newton,West,Consumer,Healthcare,Cybersecurity Package,Software,207
O00333,C0302,P043,2025-12-08,5,T00333,9704,3192.43,0.03,White-Fletcher,West,Small Business,Education,Analytics Consulting,Services,331
O00334,C0079,P037,2025-06-02,8,T00334,3827,633.84,0.18,"White, Walls and Myers",South,Small Business,Technology,Network Equipment,Hardware,111
O00335,C0253,P012,2025-09-08,6,T00335,6981,1334.6,0.11,James and Sons,Midwest,Corporate,Technology,Office Equipment,Hardware,892
O00336,C0481,P012,2025-03-19,10,T00336,5798,1881.68,0.08,"Acosta, Thompson and Andrews",Northeast,Corporate,Finance,Office Equipment,Hardware,892
O00337,C0445,P030,2025-06-25,8,T00337,5498,2324.15,0.17,Suarez Group,South,Small Business,Technology,Cloud Analytics Platform,Software,605
